id,t,d,wc_exp,bc_exp,edu,lnwage
388,7,2,0,1,15,9.5608215
388,8,2,0,2,15,9.2704
388,9,1,1,2,15,9.6065626
388,10,2,1,3,15,9.746974
388,11,2,1,4,15,9.8267365
389,1,3,0,0,9,
389,2,3,0,0,10,
389,3,2,0,1,10,7.1887751
389,4,3,0,1,11,
389,5,2,0,2,11,8.0567436
389,6,1,1,2,11,8.9339275
389,7,1,2,2,11,9.7888842
389,8,1,3,2,11,9.5646524
389,9,2,3,3,11,9.053546
389,10,2,3,4,11,9.3152771
389,11,2,3,5,11,10.310684
390,1,3,0,0,10,
390,2,3,0,0,11,
390,3,3,0,0,12,
390,4,3,0,0,13,
390,5,3,0,0,14,
390,6,2,0,1,14,8.1050663
390,7,2,0,2,14,9.1846533
390,8,2,0,3,14,9.6661816
390,9,2,0,4,14,9.8894396
390,10,1,1,4,14,10.194349
390,11,2,1,5,14,10.152439
391,1,3,0,0,10,
391,2,2,0,1,10,
391,3,2,0,2,10,9.6461992
391,4,2,0,3,10,10.145669
391,5,2,0,4,10,9.7145042
391,6,2,0,5,10,
391,7,3,0,5,11,
391,8,3,0,5,12,
391,9,3,0,5,13,
391,10,3,0,5,14,
391,11,3,0,5,15,
392,1,3,0,0,9,
392,2,3,0,0,10,
392,3,3,0,0,11,
392,4,3,0,0,12,
392,5,3,0,0,13,
392,6,1,1,0,13,9.8778009
392,7,1,2,0,13,10.136186
392,8,3,2,0,14,
392,9,3,2,0,15,
392,10,3,2,0,16,
392,11,3,2,0,17,
393,1,3,0,0,10,
393,2,3,0,0,11,
393,3,3,0,0,12,
393,4,3,0,0,13,
393,5,3,0,0,14,
393,6,3,0,0,15,
393,7,3,0,0,16,
393,8,1,1,0,16,10.268929
393,9,1,2,0,16,10.248417
393,10,1,3,0,16,9.5444498
393,11,1,4,0,16,8.3603992
394,1,3,0,0,9,
394,2,3,0,0,10,
394,3,3,0,0,11,
394,4,2,0,1,11,
394,5,2,0,2,11,8.7017374
394,6,3,0,2,12,
394,7,3,0,2,13,
394,8,2,0,3,13,
394,9,2,0,4,13,
394,10,2,0,5,13,
394,11,3,0,5,14,
395,1,3,0,0,10,
395,2,3,0,0,11,
395,3,2,0,1,11,8.1307659
395,4,1,1,1,11,9.7145042
395,5,1,2,1,11,
395,6,2,2,2,11,8.0567436
395,7,2,2,3,11,
395,8,2,2,4,11,9.2498884
395,9,2,2,5,11,9.9701176
395,10,2,2,6,11,9.4590111
395,11,3,2,6,12,
396,1,3,0,0,10,
396,2,2,0,1,10,7.4376187
396,3,2,0,2,10,
396,4,2,0,3,10,8.7791882
396,5,2,0,4,10,8.8676739
396,6,2,0,5,10,9.4039316
396,7,2,0,6,10,9.383419
396,8,2,0,7,10,10.034657
396,9,4,0,7,10,
396,10,3,0,7,11,
396,11,3,0,7,12,
397,1,3,0,0,10,
397,2,3,0,0,11,
397,3,3,0,0,12,
397,4,3,0,0,13,
397,5,3,0,0,14,
397,6,1,1,0,14,8.5105314
397,7,1,2,0,14,8.7791882
397,8,1,3,0,14,10.56227
397,9,1,4,0,14,10.543365
397,10,1,5,0,14,10.936287
397,11,1,6,0,14,10.899653
398,1,3,0,0,8,
398,2,3,0,0,9,
398,3,3,0,0,10,
398,4,3,0,0,11,
398,5,4,0,0,11,
398,6,4,0,0,11,
398,7,4,0,0,11,
398,8,4,0,0,11,
398,9,4,0,0,11,
398,10,4,0,0,11,
398,11,4,0,0,11,
399,1,3,0,0,10,
399,2,3,0,0,11,
399,3,3,0,0,12,
399,4,3,0,0,13,
399,5,3,0,0,14,
399,6,3,0,0,15,
399,7,1,1,0,15,9.8093967
399,8,1,2,0,15,11.065178
399,9,1,3,0,15,10.999737
399,10,1,4,0,15,11.022986
399,11,1,5,0,15,10.454711
400,1,3,0,0,10,
400,2,3,0,0,11,
400,3,2,0,1,11,8.8989115
400,4,2,0,2,11,9.9705105
400,5,3,0,2,12,
400,6,3,0,2,13,
400,7,2,0,3,13,10.547413
400,8,3,0,3,14,
400,9,3,0,3,15,
400,10,3,0,3,16,
400,11,2,0,4,16,9.7888842
401,1,3,0,0,10,
401,2,3,0,0,11,
401,3,2,0,1,11,9.9975243
401,4,2,0,2,11,9.526824
401,5,2,0,3,11,9.7515593
401,6,2,0,4,11,9.7402039
401,7,2,0,5,11,9.8968258
401,8,2,0,6,11,10.140164
401,9,2,0,7,11,9.6661816
401,10,2,0,8,11,9.8894396
401,11,2,0,9,11,
402,1,3,0,0,9,
402,2,3,0,0,10,
402,3,3,0,0,11,
402,4,3,0,0,12,
402,5,3,0,0,13,
402,6,3,0,0,14,
402,7,2,0,1,14,8.4915066
402,8,2,0,2,14,10.071647
402,9,1,1,2,14,10.097078
402,10,1,2,2,14,10.522854
402,11,1,3,2,14,10.727803
403,1,3,0,0,9,
403,2,3,0,0,10,
403,3,3,0,0,11,
403,4,3,0,0,12,
403,5,3,0,0,13,
403,6,3,0,0,14,
403,7,3,0,0,15,
403,8,1,1,0,15,8.9339275
403,9,1,2,0,15,11.110641
403,10,1,3,0,15,11.389202
403,11,1,4,0,15,11.466479
404,1,3,0,0,10,
404,2,3,0,0,11,
404,3,3,0,0,12,
404,4,3,0,0,13,
404,5,3,0,0,14,
404,6,2,0,1,14,10.214862
404,7,4,0,1,14,
404,8,3,0,1,15,
404,9,3,0,1,16,
404,10,4,0,1,16,
404,11,4,0,1,16,
405,1,2,0,1,5,7.3060479
405,2,1,1,1,5,9.1220551
405,3,1,2,1,5,
405,4,1,3,1,5,
405,5,4,3,1,5,
405,6,4,3,1,5,
405,7,4,3,1,5,
405,8,4,3,1,5,
405,9,2,3,2,5,
405,10,2,3,3,5,8.9134159
405,11,2,3,4,5,9.0538273
406,1,3,0,0,9,
406,2,3,0,0,10,
406,3,2,0,1,10,9.2036781
406,4,2,0,2,10,9.8778009
406,5,2,0,3,10,10.318507
406,6,2,0,4,10,10.459984
406,7,2,0,5,10,10.562075
406,8,2,0,6,10,9.5646524
406,9,2,0,7,10,10.152159
406,10,2,0,8,10,10.56804
406,11,2,0,9,10,10.515479
407,1,3,0,0,9,
407,2,3,0,0,10,
407,3,1,1,0,10,
407,4,1,2,0,10,10.530127
407,5,2,2,1,10,10.282187
407,6,2,2,2,10,10.433351
407,7,2,2,3,10,9.0213566
407,8,2,2,4,10,9.2646961
407,9,2,2,5,10,10.359329
407,10,2,2,6,10,10.320222
407,11,2,2,7,10,10.522854
408,1,3,0,0,9,
408,2,3,0,0,10,
408,3,3,0,0,11,
408,4,3,0,0,12,
408,5,3,0,0,13,
408,6,3,0,0,14,
408,7,1,1,0,14,8.0567436
408,8,1,2,0,14,10.320222
408,9,3,2,0,15,
408,10,3,2,0,16,
408,11,3,2,0,17,
409,1,3,0,0,10,
409,2,3,0,0,11,
409,3,3,0,0,12,
409,4,3,0,0,13,
409,5,3,0,0,14,
409,6,3,0,0,15,
409,7,3,0,0,16,
409,8,2,0,1,16,8.9730349
409,9,2,0,2,16,10.320222
409,10,3,0,2,17,
409,11,3,0,2,18,
410,1,3,0,0,11,
410,2,2,0,1,11,9.3835287
410,3,1,1,1,11,10.119969
410,4,1,2,1,11,10.100944
410,5,2,2,2,11,10.308036
410,6,2,2,3,11,10.320222
410,7,2,2,4,11,10.522854
410,8,2,2,5,11,10.2578
410,9,2,2,6,11,10.257519
410,10,2,2,7,11,10.069049
410,11,2,2,8,11,9.9922304
411,1,3,0,0,11,
411,2,3,0,0,12,
411,3,2,0,1,12,9.3043766
411,4,3,0,1,13,
411,5,2,0,2,13,11.02014
411,6,1,1,2,13,10.695715
411,7,1,2,2,13,10.707756
411,8,1,3,2,13,10.68873
411,9,1,4,2,13,10.659433
411,10,1,5,2,13,10.879838
411,11,2,5,3,13,10.769713
412,1,3,0,0,9,
412,2,3,0,0,10,
412,3,3,0,0,11,
412,4,2,0,1,11,7.6679254
412,5,2,0,2,11,8.7017374
412,6,2,0,3,11,9.6348429
412,7,2,0,4,11,9.3578291
412,8,2,0,5,11,10.283265
412,9,3,0,5,12,
412,10,2,0,6,12,10.268929
412,11,2,0,7,12,10.194349
413,1,3,0,0,10,
413,2,3,0,0,11,
413,3,2,0,1,11,9.5920591
413,4,2,0,2,11,10.193654
413,5,2,0,3,11,10.282187
413,6,2,0,4,11,10.433351
413,7,2,0,5,11,10.456441
413,8,2,0,6,11,10.528388
413,9,2,0,7,11,10.541651
413,10,2,0,8,11,10.502543
413,11,2,0,9,11,10.671273
414,1,3,0,0,10,
414,2,2,0,1,10,9.0584126
414,3,2,0,2,10,9.7402039
414,4,2,0,3,10,10.119969
414,5,1,1,3,10,10.61177
414,6,1,2,3,10,10.19681
414,7,1,3,3,10,10.543365
414,8,1,4,3,10,10.39502
414,9,2,4,4,10,10.480944
414,10,2,4,5,10,10.519883
414,11,2,4,6,10,10.493932
415,1,3,0,0,11,
415,2,3,0,0,12,
415,3,3,0,0,13,
415,4,3,0,0,14,
415,5,2,0,1,14,9.6348429
415,6,2,0,2,14,9.4913607
415,7,2,0,3,14,6.6997466
415,8,4,0,3,14,
415,9,2,0,4,14,
415,10,4,0,4,14,
415,11,4,0,4,14,
416,1,3,0,0,10,
416,2,3,0,0,11,
416,3,3,0,0,12,
416,4,3,0,0,13,
416,5,3,0,0,14,
416,6,2,0,1,14,7.8336
416,7,1,1,1,14,9.5862532
416,8,1,2,1,14,10.522854
416,9,1,3,1,14,10.2578
416,10,1,4,1,14,10.557624
416,11,1,5,1,14,10.531672
417,1,3,0,0,9,
417,2,3,0,0,10,
417,3,3,0,0,11,
417,4,3,0,0,12,
417,5,3,0,0,13,
417,6,3,0,0,14,
417,7,3,0,0,15,
417,8,3,0,0,16,
417,9,3,0,0,17,
417,10,1,1,0,17,10.152439
417,11,1,2,0,17,10.999456
418,1,3,0,0,9,
418,2,3,0,0,10,
418,3,2,0,1,10,8.5475864
418,4,2,0,2,10,
418,5,2,0,3,10,
418,6,2,0,4,10,
418,7,4,0,4,10,
418,8,4,0,4,10,
418,9,4,0,4,10,
418,10,4,0,4,10,
418,11,4,0,4,10,
419,1,3,0,0,10,
419,2,3,0,0,11,
419,3,3,0,0,12,
419,4,3,0,0,13,
419,5,3,0,0,14,
419,6,1,1,0,14,9.6954784
419,7,1,2,0,14,8.4622087
419,8,1,3,0,14,9.8894396
419,9,3,3,0,15,
419,10,3,3,0,16,
419,11,1,4,0,16,9.3412285
420,1,3,0,0,10,
420,2,3,0,0,11,
420,3,3,0,0,12,
420,4,2,0,1,12,10.013924
420,5,1,1,1,12,10.615672
420,6,2,1,2,12,10.630795
420,7,2,1,3,12,10.65099
420,8,2,1,4,12,10.308036
420,9,2,1,5,12,10.214862
420,10,2,1,6,12,10.562075
420,11,2,1,7,12,10.58811
421,1,3,0,0,9,
421,2,3,0,0,10,
421,3,2,0,1,10,9.5650454
421,4,2,0,2,10,
421,5,2,0,3,10,9.9225254
421,6,2,0,4,10,
421,7,2,0,5,10,
421,8,2,0,6,10,
421,9,2,0,7,10,10.03254
421,10,2,0,8,10,10.012028
421,11,1,1,8,10,8.9297743
422,1,3,0,0,9,
422,2,3,0,0,10,
422,3,3,0,0,11,
422,4,3,0,0,12,
422,5,3,0,0,13,
422,6,4,0,0,13,
422,7,4,0,0,13,
422,8,4,0,0,13,
422,9,4,0,0,13,
422,10,4,0,0,13,
422,11,3,0,0,14,
423,1,3,0,0,9,
423,2,3,0,0,10,
423,3,3,0,0,11,
423,4,3,0,0,12,
423,5,3,0,0,13,
423,6,3,0,0,14,
423,7,3,0,0,15,
423,8,1,1,0,15,
423,9,1,2,0,15,
423,10,1,3,0,15,11.213031
423,11,1,4,0,15,
424,1,2,0,1,8,
424,2,2,0,2,8,
424,3,2,0,3,8,
424,4,2,0,4,8,
424,5,2,0,5,8,
424,6,2,0,6,8,
424,7,2,0,7,8,
424,8,4,0,7,8,
424,9,4,0,7,8,
424,10,4,0,7,8,
424,11,4,0,7,8,
425,1,3,0,0,9,
425,2,3,0,0,10,
425,3,2,0,1,10,9.0213566
425,4,2,0,2,10,8.3091841
425,5,2,0,3,10,10.071647
425,6,1,1,3,10,7.8551183
425,7,2,1,4,10,
425,8,2,1,5,10,9.9701176
425,9,2,1,6,10,10.817135
425,10,2,1,7,10,6.5426879
425,11,2,1,8,10,8.3182545
426,1,3,0,0,10,
426,2,3,0,0,11,
426,3,3,0,0,12,
426,4,3,0,0,13,
426,5,3,0,0,14,
426,6,3,0,0,15,
426,7,2,0,1,15,
426,8,1,1,1,15,
426,9,3,1,1,16,
426,10,1,2,1,16,10.950666
426,11,1,3,1,16,
427,1,3,0,0,10,
427,2,3,0,0,11,
427,3,3,0,0,12,
427,4,3,0,0,13,
427,5,3,0,0,14,
427,6,2,0,1,14,
427,7,2,0,2,14,8.9339275
427,8,2,0,3,14,10.769713
427,9,4,0,3,14,
427,10,4,0,3,14,
427,11,3,0,3,15,
428,1,3,0,0,10,
428,2,3,0,0,11,
428,3,3,0,0,12,
428,4,3,0,0,13,
428,5,3,0,0,14,
428,6,1,1,0,14,
428,7,3,1,0,15,
428,8,3,1,0,16,
428,9,3,1,0,17,
428,10,3,1,0,18,
428,11,3,1,0,19,
429,1,3,0,0,10,
429,2,3,0,0,11,
429,3,3,0,0,12,
429,4,3,0,0,13,
429,5,3,0,0,14,
429,6,1,1,0,14,8.7498913
429,7,3,1,0,15,
429,8,3,1,0,16,
429,9,3,1,0,17,
429,10,3,1,0,18,
429,11,3,1,0,19,
430,1,4,0,0,8,
430,2,2,0,1,8,
430,3,4,0,1,8,
430,4,4,0,1,8,
430,5,4,0,1,8,
430,6,4,0,1,8,
430,7,4,0,1,8,
430,8,2,0,2,8,
430,9,2,0,3,8,9.3415089
430,10,4,0,3,8,
430,11,1,1,3,8,
431,1,2,0,1,9,
431,2,3,0,1,10,
431,3,3,0,1,11,
431,4,2,0,2,11,9.1166668
431,5,1,1,2,11,9.4723358
431,6,2,1,3,11,9.443038
431,7,2,1,4,11,10.03254
431,8,2,1,5,11,10.137191
431,9,2,1,6,11,10.520164
431,10,2,1,7,11,10.352829
431,11,2,1,8,11,9.143302
432,1,3,0,0,10,
432,2,2,0,1,10,6.755827
432,3,2,0,2,10,7.6199403
432,4,1,1,2,10,9.4913607
432,5,1,2,2,10,10.388626
432,6,1,3,2,10,10.829332
432,7,1,4,2,10,10.951494
432,8,1,5,2,10,10.941564
432,9,1,6,2,10,10.950947
432,10,1,7,2,10,10.788147
432,11,1,8,2,10,10.493932
433,1,3,0,0,10,
433,2,3,0,0,11,
433,3,3,0,0,12,
433,4,3,0,0,13,
433,5,3,0,0,14,
433,6,3,0,0,15,
433,7,2,0,1,15,9.8778009
433,8,2,0,2,15,10.359329
433,9,2,0,3,15,10.320222
433,10,2,0,4,15,10.522854
433,11,2,0,5,15,10.480944
434,1,3,0,0,10,
434,2,2,0,1,10,8.1421213
434,3,1,1,1,10,8.8239126
434,4,1,2,1,10,10.302291
434,5,1,3,1,10,10.283265
434,6,1,4,1,10,10.499091
434,7,1,5,1,10,10.415532
434,8,1,6,1,10,10.769713
434,9,1,7,1,10,10.872985
434,10,1,8,1,10,10.950666
434,11,1,9,1,10,11.042498
435,1,3,0,0,9,
435,2,2,0,1,9,
435,3,2,0,2,9,
435,4,2,0,3,9,
435,5,2,0,4,9,5.5147986
435,6,2,0,5,9,
435,7,2,0,6,9,
435,8,2,0,7,9,
435,9,2,0,8,9,7.303978
435,10,2,0,9,9,
435,11,4,0,9,9,
436,1,4,0,0,10,
436,2,2,0,1,10,9.5650454
436,3,2,0,2,10,9.8468695
436,4,2,0,3,10,9.3835287
436,5,2,0,4,10,10.184507
436,6,2,0,5,10,9.9955835
436,7,2,0,6,10,9.8485031
436,8,2,0,7,10,9.9271793
436,9,2,0,8,10,9.9430351
436,10,1,1,8,10,10.440122
436,11,1,2,8,10,10.352829
437,1,3,0,0,9,
437,2,3,0,0,10,
437,3,4,0,0,10,
437,4,2,0,1,10,
437,5,3,0,1,11,
437,6,2,0,2,11,8.690382
437,7,2,0,3,11,8.5750694
437,8,2,0,4,11,
437,9,2,0,5,11,
437,10,3,0,5,12,
437,11,3,0,5,13,
438,1,3,0,0,8,
438,2,3,0,0,9,
438,3,2,0,1,9,7.2144752
438,4,2,0,2,9,
438,5,4,0,2,9,
438,6,4,0,2,9,
438,7,2,0,3,9,
438,8,2,0,4,9,7.303978
438,9,2,0,5,9,
438,10,4,0,5,9,
438,11,2,0,6,9,
439,1,3,0,0,9,
439,2,3,0,0,10,
439,3,3,0,0,11,
439,4,3,0,0,12,
439,5,3,0,0,13,
439,6,3,0,0,14,
439,7,2,0,1,14,
439,8,3,0,1,15,
439,9,3,0,1,16,
439,10,1,1,1,16,9.3152771
439,11,1,2,1,16,9.9922304
440,1,3,0,0,9,
440,2,3,0,0,10,
440,3,2,0,1,10,
440,4,2,0,2,10,8.4411154
440,5,2,0,3,10,
440,6,2,0,4,10,8.536231
440,7,2,0,5,10,
440,8,2,0,6,10,
440,9,2,0,7,10,8.8452015
440,10,2,0,8,10,9.6270752
440,11,2,0,9,10,
441,1,3,0,0,9,
441,2,3,0,0,10,
441,3,3,0,0,11,
441,4,3,0,0,12,
441,5,3,0,0,13,
441,6,3,0,0,14,
441,7,2,0,1,14,9.7907887
441,8,1,1,1,14,10.071647
441,9,1,2,1,14,11.216311
441,10,1,3,1,14,11.398322
441,11,1,4,1,14,11.909847
442,1,3,0,0,9,
442,2,3,0,0,10,
442,3,3,0,0,11,
442,4,3,0,0,12,
442,5,3,0,0,13,
442,6,3,0,0,14,
442,7,2,0,1,14,
442,8,1,1,1,14,10.076567
442,9,1,2,1,14,11.06873
442,10,1,3,1,14,11.552246
442,11,2,3,2,14,11.243169
443,1,3,0,0,9,
443,2,2,0,1,9,7.4072571
443,3,2,0,2,9,9.5650454
443,4,2,0,3,9,10.013924
443,5,2,0,4,9,10.210207
443,6,2,0,5,9,10.726105
443,7,2,0,6,9,10.76019
443,8,2,0,7,9,10.918944
443,9,2,0,8,9,10.962076
443,10,2,0,9,9,9.0957375
443,11,2,0,10,9,
444,1,3,0,0,10,
444,2,3,0,0,11,
444,3,3,0,0,12,
444,4,3,0,0,13,
444,5,3,0,0,14,
444,6,3,0,0,15,
444,7,3,0,0,16,
444,8,2,0,1,16,10.10331
444,9,1,1,1,16,10.012028
444,10,2,1,2,16,10.034657
444,11,2,1,3,16,10.152159
445,1,3,0,0,9,
445,2,3,0,0,10,
445,3,3,0,0,11,
445,4,3,0,0,12,
445,5,3,0,0,13,
445,6,3,0,0,14,
445,7,3,0,0,15,
445,8,3,0,0,16,
445,9,3,0,0,17,
445,10,1,1,0,17,9.9701176
445,11,1,2,0,17,9.5643721
446,1,3,0,0,10,
446,2,3,0,0,11,
446,3,3,0,0,12,
446,4,3,0,0,13,
446,5,2,0,1,13,8.1307659
446,6,1,1,1,13,8.1050663
446,7,1,2,1,13,10.388626
446,8,1,3,1,13,10.797584
446,9,1,4,1,13,11.01337
446,10,1,5,1,13,10.29971
446,11,1,6,1,13,10.2578
447,1,3,0,0,10,
447,2,3,0,0,11,
447,3,3,0,0,12,
447,4,3,0,0,13,
447,5,3,0,0,14,
447,6,2,0,1,14,
447,7,3,0,1,15,
447,8,3,0,1,16,
447,9,1,1,1,16,8.8712244
447,10,1,2,1,16,9.9438858
447,11,1,3,1,16,10.803161
448,1,3,0,0,11,
448,2,3,0,0,12,
448,3,3,0,0,13,
448,4,3,0,0,14,
448,5,3,0,0,15,
448,6,3,0,0,16,
448,7,1,1,0,16,9.8894396
448,8,1,2,0,16,10.482032
448,9,2,2,1,16,10.629363
448,10,2,2,2,16,10.662984
448,11,2,2,3,16,10.762196
449,1,3,0,0,10,
449,2,3,0,0,11,
449,3,1,1,0,11,
449,4,3,1,0,12,
449,5,3,1,0,13,
449,6,3,1,0,14,
449,7,1,2,0,14,9.7888842
449,8,3,2,0,15,
449,9,3,2,0,16,
449,10,3,2,0,17,
449,11,3,2,0,18,
450,1,3,0,0,9,
450,2,2,0,1,9,8.8989115
450,3,3,0,1,10,
450,4,3,0,1,11,
450,5,2,0,2,11,10.125466
450,6,2,0,3,11,10.050976
450,7,1,1,3,11,
450,8,1,2,3,11,
450,9,3,2,3,12,
450,10,3,2,3,13,
450,11,3,2,3,14,
451,1,3,0,0,9,
451,2,3,0,0,10,
451,3,3,0,0,11,
451,4,3,0,0,12,
451,5,3,0,0,13,
451,6,3,0,0,14,
451,7,3,0,0,15,
451,8,1,1,0,15,
451,9,1,2,0,15,10.85085
451,10,1,3,0,15,10.941564
451,11,1,4,0,15,10.872985
452,1,3,0,0,9,
452,2,3,0,0,10,
452,3,3,0,0,11,
452,4,3,0,0,12,
452,5,3,0,0,13,
452,6,3,0,0,14,
452,7,3,0,0,15,
452,8,2,0,1,15,
452,9,2,0,2,15,10.29971
452,10,2,0,3,15,10.480944
452,11,2,0,4,15,
453,1,3,0,0,10,
453,2,3,0,0,11,
453,3,2,0,1,11,8.7653809
453,4,2,0,2,11,8.4018946
453,5,3,0,2,12,
453,6,2,0,3,12,10.433351
453,7,2,0,4,12,9.4913607
453,8,2,0,5,12,
453,9,2,0,6,12,
453,10,3,0,6,13,
453,11,2,0,7,13,9.5012026
454,1,3,0,0,10,
454,2,3,0,0,11,
454,3,3,0,0,12,
454,4,3,0,0,13,
454,5,3,0,0,14,
454,6,3,0,0,15,
454,7,3,0,0,16,
454,8,3,0,0,17,
454,9,3,0,0,18,
454,10,3,0,0,19,
454,11,3,0,0,20,
455,1,3,0,0,9,
455,2,3,0,0,10,
455,3,2,0,1,10,8.5475864
455,4,2,0,2,10,8.690382
455,5,2,0,3,10,7.4119186
455,6,2,0,4,10,
455,7,2,0,5,10,
455,8,2,0,6,10,
455,9,2,0,7,10,
455,10,2,0,8,10,
455,11,2,0,9,10,
456,1,3,0,0,9,
456,2,3,0,0,10,
456,3,3,0,0,11,
456,4,3,0,0,12,
456,5,3,0,0,13,
456,6,3,0,0,14,
456,7,3,0,0,15,
456,8,2,0,1,15,9.4723358
456,9,1,1,1,15,10.071647
456,10,1,2,1,15,10.214862
456,11,2,2,2,15,10.137191
457,1,3,0,0,10,
457,2,3,0,0,11,
457,3,3,0,0,12,
457,4,3,0,0,13,
457,5,2,0,1,13,9.7907887
457,6,1,1,1,13,9.8485031
457,7,2,1,2,13,10.443678
457,8,3,1,2,14,
457,9,2,1,3,14,10.925629
457,10,2,1,4,14,10.817135
457,11,2,1,5,14,10.987854
458,1,3,0,0,10,
458,2,3,0,0,11,
458,3,3,0,0,12,
458,4,2,0,1,12,9.2036781
458,5,4,0,1,12,
458,6,1,1,1,12,
458,7,1,2,1,12,9.5217142
458,8,1,3,1,12,
458,9,1,4,1,12,9.3415089
458,10,1,5,1,12,9.1180849
458,11,1,6,1,12,8.739913
459,1,3,0,0,10,
459,2,2,0,1,10,7.0922995
459,3,2,0,2,10,7.5773807
459,4,2,0,3,10,
459,5,2,0,4,10,
459,6,2,0,5,10,
459,7,2,0,6,10,10.214862
459,8,2,0,7,10,9.868927
459,9,2,0,8,10,10.206507
459,10,2,0,9,10,10.095
459,11,2,0,10,10,10.216454
460,1,3,0,0,9,
460,2,3,0,0,10,
460,3,3,0,0,11,
460,4,2,0,1,11,
460,5,2,0,2,11,9.1846533
460,6,2,0,3,11,9.5608215
460,7,2,0,4,11,9.5217142
460,8,2,0,5,11,9.7888842
460,9,4,0,5,11,
460,10,4,0,5,11,
460,11,4,0,5,11,
461,1,3,0,0,9,
461,2,3,0,0,10,
461,3,3,0,0,11,
461,4,3,0,0,12,
461,5,3,0,0,13,
461,6,3,0,0,14,
461,7,3,0,0,15,
461,8,1,1,0,15,9.2704
461,9,1,2,0,15,10.522854
461,10,1,3,0,15,10.817415
461,11,1,4,0,15,10.999456
462,1,3,0,0,9,
462,2,3,0,0,10,
462,3,3,0,0,11,
462,4,3,0,0,12,
462,5,2,0,1,12,9.2036781
462,6,2,0,2,12,9.9578428
462,7,2,0,3,12,9.6661816
462,8,2,0,4,12,
462,9,2,0,5,12,10.522854
462,10,2,0,6,12,10.663265
462,11,2,0,7,12,10.662984
463,1,3,0,0,10,
463,2,3,0,0,11,
463,3,2,0,1,11,
463,4,2,0,2,11,10.067042
463,5,3,0,2,12,
463,6,3,0,2,13,
463,7,3,0,2,14,
463,8,3,0,2,15,
463,9,3,0,2,16,
463,10,3,0,2,17,
463,11,3,0,2,18,
464,1,3,0,0,10,
464,2,3,0,0,11,
464,3,3,0,0,12,
464,4,3,0,0,13,
464,5,3,0,0,14,
464,6,3,0,0,15,
464,7,3,0,0,16,
464,8,2,0,1,16,9.8093967
464,9,3,0,1,17,
464,10,1,1,1,17,
464,11,1,2,1,17,9.9698372
465,1,3,0,0,10,
465,2,3,0,0,11,
465,3,3,0,0,12,
465,4,3,0,0,13,
465,5,3,0,0,14,
465,6,3,0,0,15,
465,7,2,0,1,15,
465,8,1,1,1,15,
465,9,1,2,1,15,10.817415
465,10,1,3,1,15,10.845305
465,11,1,4,1,15,10.791183
466,1,3,0,0,10,
466,2,3,0,0,11,
466,3,2,0,1,11,
466,4,2,0,2,11,10.907355
466,5,2,0,3,11,11.02014
466,6,4,0,3,11,
466,7,4,0,3,11,
466,8,4,0,3,11,
466,9,4,0,3,11,
466,10,4,0,3,11,
466,11,4,0,3,11,
467,1,3,0,0,9,
467,2,3,0,0,10,
467,3,3,0,0,11,
467,4,3,0,0,12,
467,5,3,0,0,13,
467,6,3,0,0,14,
467,7,3,0,0,15,
467,8,3,0,0,16,
467,9,3,0,0,17,
467,10,1,1,0,17,9.4592924
467,11,1,2,0,17,10.257519
468,1,3,0,0,10,
468,2,3,0,0,11,
468,3,3,0,0,12,
468,4,3,0,0,13,
468,5,3,0,0,14,
468,6,3,0,0,15,
468,7,3,0,0,16,
468,8,1,1,0,16,10.100944
468,9,1,2,0,16,
468,10,1,3,0,16,11.085039
468,11,1,4,0,16,11.110641
469,1,3,0,0,10,
469,2,3,0,0,11,
469,3,3,0,0,12,
469,4,3,0,0,13,
469,5,3,0,0,14,
469,6,2,0,1,14,10.284376
469,7,3,0,1,15,
469,8,3,0,1,16,
469,9,1,1,1,16,10.599814
469,10,3,1,1,17,
469,11,3,1,1,18,
470,1,3,0,0,10,
470,2,3,0,0,11,
470,3,3,0,0,12,
470,4,3,0,0,13,
470,5,3,0,0,14,
470,6,3,0,0,15,
470,7,3,0,0,16,
470,8,2,0,1,16,10.39502
470,9,2,0,2,16,10.2578
470,10,2,0,3,16,10.480662
470,11,2,0,4,16,10.454711
471,1,3,0,0,10,
471,2,3,0,0,11,
471,3,3,0,0,12,
471,4,3,0,0,13,
471,5,3,0,0,14,
471,6,2,0,1,14,
471,7,3,0,1,15,
471,8,2,0,2,15,
471,9,1,1,2,15,10.618164
471,10,1,2,2,15,10.629363
471,11,1,3,2,15,10.845305
472,1,3,0,0,11,
472,2,2,0,1,11,7.8544393
472,3,2,0,2,11,
472,4,2,0,3,11,
472,5,2,0,4,11,10.226108
472,6,3,0,4,12,
472,7,3,0,4,13,
472,8,3,0,4,14,
472,9,3,0,4,15,
472,10,3,0,4,16,
472,11,2,0,5,16,10.454711
473,1,3,0,0,9,
473,2,3,0,0,10,
473,3,2,0,1,10,8.1421213
473,4,3,0,1,11,
473,5,3,0,1,12,
473,6,3,0,1,13,
473,7,3,0,1,14,
473,8,1,1,1,14,8.710784
473,9,1,2,1,14,11.110641
473,10,1,3,1,14,11.269401
473,11,1,4,1,14,11.388921
474,1,3,0,0,9,
474,2,3,0,0,10,
474,3,2,0,1,10,
474,4,2,0,2,10,8.6646814
474,5,1,1,2,10,9.6954784
474,6,1,2,2,10,9.8485031
474,7,1,3,2,10,10.369013
474,8,1,4,2,10,10.439472
474,9,1,5,2,10,10.397562
